county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Fresno,16593.0,6130.0,2594.0,1136.0,745.0,5988.0,7.3,24697.0,20900.0,3797.0,3088.0,2031.0,619.0,438.0,48.0,0.2697,0.1563,0.1861,0.1224,2016,JUN,0.0367720060278,0.0485488614204,2.0,2016-06-01
Glenn,394.0,203.0,51.0,15.0,5.0,120.0,8.3,450.0,255.0,195.0,59.0,55.0,2.0,2.0,22.0,0.1802,0.1294,0.1497,0.1396,2016,JUN,0.00087314954348,0.000884600868088,2.0,2016-06-01
Humboldt,3085.0,1593.0,503.0,148.0,84.0,757.0,9.0,3461.0,1813.0,1648.0,911.0,820.0,61.0,30.0,29.3,0.2382,0.163,0.2953,0.2658,2016,JUN,0.00683671660314,0.00680356356545,2.0,2016-06-01
Imperial,3594.0,1529.0,636.0,189.0,148.0,1092.0,10.3,5346.0,3651.0,1695.0,1085.0,930.0,106.0,49.0,22.3,0.2707,0.177,0.3019,0.2588,2016,JUN,0.00796471943977,0.0105090583129,2.0,2016-06-01
Inyo,252.0,105.0,33.0,18.0,10.0,86.0,7.7,296.0,176.0,120.0,82.0,76.0,3.0,3.0,27.3,0.2421,0.131,0.3254,0.3016,2016,JUN,0.000558461129333,0.000581870793231,2.0,2016-06-01
Kern,17450.0,6926.0,3596.0,1026.0,649.0,5253.0,12.3,20758.0,13292.0,7466.0,4083.0,3449.0,436.0,198.0,18.3,0.3021,0.2061,0.234,0.1977,2016,JUN,0.0386712170907,0.0408056551551,2.0,2016-06-01
Kings,2421.0,915.0,541.0,139.0,87.0,739.0,8.3,3146.0,1981.0,1165.0,755.0,659.0,65.0,31.0,26.0,0.3168,0.2235,0.3119,0.2722,2016,JUN,0.00536521584966,0.00618434295779,2.0,2016-06-01
Lake,1191.0,600.0,123.0,53.0,39.0,376.0,13.0,1858.0,1138.0,720.0,582.0,521.0,42.0,19.0,29.0,0.1805,0.1033,0.4887,0.4374,2016,JUN,0.00263939367077,0.00365241869535,2.0,2016-06-01
Lassen,369.0,200.0,35.0,12.0,11.0,111.0,17.0,480.0,282.0,198.0,99.0,88.0,7.0,4.0,27.0,0.1572,0.0949,0.2683,0.2385,2016,JUN,0.000817746653665,0.000943574259294,2.0,2016-06-01
Los Angeles,111167.0,61540.0,17578.0,5525.0,3370.0,23154.0,15.7,109687.0,71974.0,37713.0,4355.0,51.0,2690.0,1614.0,60.7,0.2381,0.1581,0.0392,0.05,2016,JUN,0.246358922081,0.215620478707,2.0,2016-06-01
Madera,1986.0,834.0,345.0,108.0,70.0,629.0,10.0,3132.0,2059.0,1073.0,450.0,377.0,47.0,26.0,22.3,0.2633,0.1737,0.2266,0.1898,2016,JUN,0.00440120556688,0.00615682204189,2.0,2016-06-01
Marin,1506.0,749.0,227.0,72.0,65.0,393.0,9.7,1897.0,1089.0,808.0,422.0,365.0,37.0,20.0,26.3,0.2417,0.1507,0.2802,0.2424,2016,JUN,0.00333747008244,0.00372908410392,2.0,2016-06-01
Mariposa,200.0,105.0,28.0,11.0,6.0,50.0,12.7,321.0,190.0,131.0,57.0,54.0,1.0,2.0,24.0,0.225,0.14,0.285,0.27,2016,JUN,0.000443223118518,0.000631015285903,2.0,2016-06-01
Mendocino,1531.0,627.0,269.0,102.0,72.0,461.0,11.0,2008.0,1082.0,926.0,508.0,429.0,59.0,20.0,27.0,0.2894,0.1757,0.3318,0.2802,2016,JUN,0.00339287297225,0.00394728565138,2.0,2016-06-01
Merced,4821.0,1913.0,906.0,283.0,164.0,1555.0,14.0,7043.0,4581.0,2462.0,1657.0,1502.0,112.0,43.0,24.3,0.2806,0.1879,0.3437,0.3116,2016,JUN,0.0106838932719,0.0138449864754,2.0,2016-06-01
Modoc,143.0,75.0,30.0,4.0,5.0,29.0,10.7,129.0,73.0,56.0,37.0,34.0,2.0,1.0,25.3,0.2727,0.2098,0.2587,0.2378,2016,JUN,0.00031690452974,0.000253585582185,2.0,2016-06-01
Mono,167.0,80.0,11.0,7.0,5.0,64.0,11.3,170.0,65.0,105.0,27.0,25.0,0.0,2.0,25.7,0.1377,0.0659,0.1617,0.1497,2016,JUN,0.000370091303962,0.000334182550167,2.0,2016-06-01
Monterey,4748.0,2045.0,878.0,329.0,185.0,1311.0,11.3,5393.0,3078.0,2315.0,1239.0,1049.0,142.0,48.0,23.0,0.2932,0.1849,0.261,0.2209,2016,JUN,0.0105221168336,0.0106014499591,2.0,2016-06-01
Napa,885.0,455.0,106.0,40.0,35.0,249.0,13.3,998.0,558.0,440.0,227.0,195.0,26.0,6.0,22.3,0.2045,0.1198,0.2565,0.2203,2016,JUN,0.00196126229944,0.00196184814745,2.0,2016-06-01
Nevada,1052.0,588.0,86.0,45.0,23.0,310.0,12.0,1296.0,721.0,575.0,300.0,252.0,34.0,14.0,25.7,0.1464,0.0817,0.2852,0.2395,2016,JUN,0.0023313536034,0.00254765050009,2.0,2016-06-01
Orange,23661.0,12055.0,2531.0,1325.0,879.0,6871.0,6.0,28242.0,22825.0,5417.0,3028.0,1914.0,690.0,424.0,33.3,0.2001,0.107,0.128,0.0809,2016,JUN,0.0524355110363,0.0555175504812,2.0,2016-06-01
Placer,2763.0,1484.0,234.0,132.0,97.0,816.0,9.3,1750.0,1389.0,361.0,216.0,131.0,49.0,36.0,33.0,0.1676,0.0847,0.0782,0.0474,2016,JUN,0.00612312738232,0.00344011448701,2.0,2016-06-01
Plumas,257.0,161.0,23.0,12.0,7.0,54.0,15.7,303.0,154.0,149.0,60.0,46.0,5.0,9.0,25.7,0.1634,0.0895,0.2335,0.179,2016,JUN,0.000569541707295,0.000595631251179,2.0,2016-06-01
Riverside,31715.0,13723.0,5529.0,1693.0,1207.0,9563.0,10.3,39599.0,23841.0,15758.0,8352.0,7058.0,857.0,437.0,25.7,0.2658,0.1743,0.2633,0.2225,2016,JUN,0.070284106019,0.0778429106121,2.0,2016-06-01
Sacramento,23352.0,10693.0,3312.0,1393.0,883.0,7071.0,6.0,24877.0,19713.0,5164.0,3509.0,2269.0,752.0,488.0,36.7,0.2393,0.1418,0.1503,0.0972,2016,JUN,0.0517507313181,0.0489027017676,2.0,2016-06-01
San Benito,538.0,232.0,90.0,33.0,21.0,162.0,14.0,714.0,415.0,299.0,225.0,203.0,15.0,7.0,26.7,0.2677,0.1673,0.4182,0.3773,2016,JUN,0.00119227018881,0.0014035667107,2.0,2016-06-01
San Bernardino,38015.0,14403.0,8690.0,2105.0,1440.0,11377.0,7.7,51736.0,32438.0,19298.0,11246.0,9779.0,953.0,514.0,29.0,0.3218,0.2286,0.2958,0.2572,2016,JUN,0.0842456342523,0.101701578914,2.0,2016-06-01
San Diego,39379.0,18243.0,4868.0,2297.0,1498.0,12473.0,11.0,31812.0,24770.0,7042.0,4601.0,2720.0,1129.0,752.0,34.3,0.22,0.1236,0.1168,0.0691,2016,JUN,0.0872684159206,0.0625353840347,2.0,2016-06-01
San Francisco,8166.0,4225.0,898.0,426.0,266.0,2351.0,7.0,7257.0,5543.0,1714.0,1089.0,731.0,216.0,142.0,35.3,0.1947,0.11,0.1334,0.0895,2016,JUN,0.0180967999291,0.0142656633327,2.0,2016-06-01
San Joaquin,9964.0,4515.0,1747.0,504.0,386.0,2812.0,13.0,15148.0,9900.0,5248.0,3036.0,2672.0,246.0,118.0,23.7,0.2647,0.1753,0.3047,0.2682,2016,JUN,0.0220813757646,0.0297776309996,2.0,2016-06-01
San Luis Obispo,2419.0,1207.0,194.0,105.0,77.0,836.0,11.0,2153.0,1670.0,483.0,254.0,146.0,68.0,40.0,37.7,0.1554,0.0802,0.105,0.0604,2016,JUN,0.00536078361847,0.00423232370888,2.0,2016-06-01
San Mateo,4040.0,2001.0,427.0,278.0,162.0,1172.0,9.0,3378.0,2587.0,791.0,465.0,277.0,109.0,79.0,40.3,0.2146,0.1057,0.1151,0.0686,2016,JUN,0.00895310699406,0.00664040384978,2.0,2016-06-01
Santa Barbara,4261.0,2201.0,396.0,218.0,148.0,1298.0,10.3,3674.0,2864.0,810.0,482.0,288.0,113.0,81.0,34.3,0.1788,0.0929,0.1131,0.0676,2016,JUN,0.00944286854002,0.00722227464301,2.0,2016-06-01
Santa Clara,9273.0,4859.0,167.0,491.0,369.0,3387.0,7.0,11793.0,9667.0,2126.0,450.0,85.0,213.0,152.0,36.3,0.1108,0.018,0.0485,0.92,2016,JUN,0.0205500398901,0.023182440083,2.0,2016-06-01
Santa Cruz,2949.0,1644.0,43.0,140.0,100.0,1022.0,11.0,3389.0,2691.0,698.0,122.0,19.0,54.0,49.0,38.0,0.096,0.0146,0.0414,0.64,2016,JUN,0.00653532488255,0.00666202742656,2.0,2016-06-01
Shasta,3392.0,1464.0,570.0,189.0,122.0,1047.0,14.3,3915.0,2237.0,1678.0,1110.0,969.0,93.0,48.0,26.0,0.2597,0.168,0.3272,0.2857,2016,JUN,0.00751706409006,0.00769602755237,2.0,2016-06-01
Sierra,27.0,14.0,1.0,3.0,2.0,7.0,12.0,53.0,32.0,21.0,5.0,4.0,1.0,0.0,25.3,0.2222,0.037,0.1852,0.1481,2016,JUN,5.98351209999e-05,0.000104186324464,2.0,2016-06-01
Siskiyou,714.0,378.0,80.0,38.0,28.0,190.0,21.7,964.0,539.0,425.0,274.0,245.0,24.0,5.0,26.0,0.2045,0.112,0.3838,0.3431,2016,JUN,0.00158230653311,0.00189501163742,2.0,2016-06-01
Solano,4679.0,2444.0,73.0,273.0,198.0,1691.0,11.0,4949.0,3767.0,1182.0,275.0,31.0,151.0,93.0,37.3,0.1163,0.0156,0.0588,0.66,2016,JUN,0.0103692048577,0.00972864376926,2.0,2016-06-01
Sonoma,4571.0,2018.0,526.0,245.0,194.0,1588.0,13.7,4274.0,3237.0,1037.0,595.0,358.0,145.0,92.0,39.0,0.2111,0.1151,0.1302,0.0783,2016,JUN,0.0101298643737,0.00840174246713,2.0,2016-06-01
Stanislaus,9343.0,3522.0,1722.0,559.0,375.0,3165.0,9.3,12617.0,7686.0,4931.0,2944.0,2472.0,322.0,150.0,26.3,0.2843,0.1843,0.3151,0.2646,2016,JUN,0.0207051679816,0.0248022425615,2.0,2016-06-01
Sutter,1321.0,679.0,206.0,50.0,32.0,354.0,15.3,1682.0,1001.0,681.0,407.0,372.0,23.0,12.0,28.3,0.218,0.1559,0.3081,0.2816,2016,JUN,0.00292748869781,0.00330644146694,2.0,2016-06-01
Tehama,1157.0,525.0,190.0,58.0,44.0,340.0,13.0,1591.0,875.0,716.0,373.0,335.0,24.0,14.0,18.7,0.2524,0.1642,0.3224,0.2895,2016,JUN,0.00256404574063,0.00312755551362,2.0,2016-06-01
Trinity,234.0,130.0,20.0,15.0,9.0,60.0,12.7,321.0,154.0,167.0,61.0,56.0,4.0,1.0,23.7,0.188,0.0855,0.2607,0.2393,2016,JUN,0.000518571048666,0.000631015285903,2.0,2016-06-01
Tulare,8631.0,2894.0,1845.0,665.0,413.0,2814.0,4.3,13528.0,11353.0,2175.0,2198.0,1529.0,423.0,246.0,36.3,0.3387,0.2138,0.2547,0.1772,2016,JUN,0.0191272936796,0.0265930678744,2.0,2016-06-01
Tuolumne,712.0,348.0,52.0,43.0,28.0,241.0,14.0,946.0,509.0,437.0,130.0,99.0,21.0,10.0,30.0,0.1728,0.073,0.1826,0.139,2016,JUN,0.00157787430192,0.00185962760269,2.0,2016-06-01
Ventura,8209.0,3368.0,1189.0,585.0,340.0,2727.0,7.7,7965.0,6101.0,1864.0,1476.0,1006.0,285.0,185.0,36.0,0.2575,0.1448,0.1798,0.1225,2016,JUN,0.0181920928996,0.0156574353652,2.0,2016-06-01
Yolo,2463.0,1266.0,285.0,154.0,88.0,670.0,7.7,2501.0,1989.0,512.0,333.0,211.0,76.0,46.0,35.0,0.214,0.1157,0.1352,0.0857,2016,JUN,0.00545829270455,0.00491641504686,2.0,2016-06-01
Yuba,1455.0,636.0,319.0,73.0,34.0,393.0,11.7,1865.0,1073.0,792.0,587.0,542.0,33.0,12.0,23.3,0.2928,0.2192,0.4034,0.3725,2016,JUN,0.00322444818722,0.0036661791533,2.0,2016-06-01
