county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
Sacramento,1552.0,1840.0,-288.0,6715.0,8267.0,6289.0,4308.0,3.0,29.0,1.0,1847.0,0.0,52.0,0.0,133.0,1978.0,14649.0,80770.0,14518.0,80761.0,131.0,9.0,729.0,7739.0,488.0,23.0,0.0,3728.0,36.0,33.0,511.0,3797.0,-430.0,430.0,23.0,139.0,53.0,195.0,572.0,3178.0,15378.0,88509.0,14856.0,86810.0,216196.0,150.0,2388.0,515.0,1083.0,852.0,9.0,7.0,616.0,849.0,7827.0,14529.0,80682.0,1076.0,4359.0,1019.0,37.0,0.0,3992.0,71.0,19.0,1056.0,4082.0,20.0,0.0,0.0,267.0,7.0,3.0,20.0,277.0,0.0,0.0,2016,APR,32.0,1848.0,52.0,133.0,140.0,95419.0,8468.0,4216.0,59.0,33.0,4308.0,0.0,3750.0,103887.0,101666.0,1598.0,623.0,8676.0,95211.0,5435.0,5011.0,108.0,19.0,5138.0,287.0,7.0,3.0,297.0,0.0,95279.0,162.0,248.0,2.0,2016-04-01
San Benito,63.0,67.0,-4.0,152.0,215.0,147.0,90.0,0.0,3.0,0.0,43.0,0.0,1.0,0.0,14.0,68.0,273.0,2237.0,273.0,2238.0,0.0,-1.0,16.0,173.0,6.0,0.0,0.0,84.0,0.0,0.0,6.0,84.0,-1.0,1.0,2.0,16.0,0.0,16.0,9.0,56.0,289.0,2410.0,286.0,2384.0,5931.0,3.0,24.0,3.0,23.0,3.0,0.0,0.0,3.0,16.0,244.0,273.0,2166.0,40.0,143.0,40.0,0.0,0.0,140.0,3.0,0.0,40.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,3.0,43.0,1.0,14.0,-1.0,2510.0,189.0,90.0,0.0,0.0,90.0,0.0,65.0,2699.0,2670.0,26.0,3.0,260.0,2439.0,183.0,180.0,3.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,2511.0,18.0,16.0,2.0,2016-04-01
San Bernardino,3008.0,3073.0,-65.0,11447.0,14455.0,11228.0,8038.0,6.0,37.0,1.0,2905.0,0.0,17.0,0.0,284.0,3227.0,25051.0,144477.0,25054.0,144480.0,-3.0,-3.0,1100.0,11089.0,420.0,2.0,0.0,7548.0,48.0,20.0,422.0,7616.0,-63.0,63.0,40.0,179.0,96.0,736.0,605.0,2495.0,26151.0,155566.0,25955.0,154241.0,394442.0,119.0,1212.0,184.0,947.0,448.0,64.0,12.0,378.0,1277.0,10637.0,24874.0,144929.0,2621.0,12267.0,2583.0,19.0,1.0,12080.0,77.0,15.0,2603.0,12172.0,17.0,1.0,0.0,94.0,1.0,0.0,18.0,95.0,0.0,0.0,2016,APR,43.0,2906.0,17.0,284.0,-6.0,169528.0,12189.0,7968.0,50.0,20.0,8038.0,0.0,3100.0,181717.0,180196.0,1131.0,390.0,11914.0,169803.0,14888.0,14663.0,96.0,16.0,14775.0,111.0,2.0,0.0,113.0,0.0,169534.0,219.0,832.0,2.0,2016-04-01
San Diego,6790.0,7307.0,-517.0,10772.0,17562.0,9765.0,6178.0,6.0,52.0,9.0,3418.0,0.0,265.0,0.0,160.0,7797.0,13756.0,119185.0,13751.0,118721.0,5.0,464.0,623.0,9788.0,274.0,7.0,0.0,5738.0,105.0,54.0,281.0,5897.0,-239.0,239.0,14.0,130.0,16.0,244.0,551.0,3278.0,14379.0,128973.0,14040.0,126410.0,288767.0,242.0,2486.0,332.0,1733.0,1029.0,38.0,7.0,830.0,798.0,9160.0,13581.0,119813.0,1102.0,6129.0,1035.0,19.0,1.0,5482.0,95.0,21.0,1055.0,5598.0,47.0,0.0,0.0,517.0,11.0,3.0,47.0,531.0,0.0,0.0,2016,APR,58.0,3427.0,265.0,160.0,469.0,132941.0,10411.0,6012.0,112.0,54.0,6178.0,0.0,3829.0,143352.0,140450.0,2065.0,837.0,9958.0,133394.0,7231.0,6517.0,114.0,22.0,6653.0,564.0,11.0,3.0,578.0,0.0,132472.0,144.0,260.0,2.0,2016-04-01
San Francisco,790.0,900.0,-110.0,2302.0,3092.0,2270.0,1576.0,7.0,21.0,0.0,584.0,0.0,49.0,0.0,110.0,822.0,2289.0,30004.0,2229.0,29729.0,60.0,275.0,91.0,2252.0,71.0,6.0,0.0,1424.0,34.0,41.0,77.0,1499.0,-80.0,80.0,0.0,0.0,0.0,0.0,94.0,673.0,2380.0,32256.0,2220.0,30610.0,51771.0,83.0,1216.0,150.0,805.0,1155.0,57.0,10.0,841.0,134.0,2232.0,2246.0,30024.0,208.0,1225.0,193.0,13.0,0.0,1134.0,36.0,26.0,206.0,1196.0,2.0,0.0,0.0,27.0,1.0,1.0,2.0,29.0,0.0,0.0,2016,APR,28.0,584.0,49.0,110.0,335.0,32293.0,2343.0,1495.0,40.0,41.0,1576.0,0.0,767.0,34636.0,32830.0,955.0,851.0,2366.0,32270.0,1433.0,1327.0,49.0,26.0,1402.0,29.0,1.0,1.0,31.0,0.0,31958.0,0.0,0.0,2.0,2016-04-01
San Joaquin,1053.0,1119.0,-66.0,2933.0,3986.0,2768.0,1766.0,1.0,27.0,2.0,865.0,0.0,10.0,0.0,135.0,1218.0,7431.0,42322.0,7431.0,42324.0,0.0,-2.0,210.0,2899.0,106.0,4.0,0.0,1626.0,22.0,8.0,110.0,1656.0,-124.0,124.0,37.0,113.0,49.0,320.0,138.0,686.0,7641.0,45221.0,7572.0,44576.0,117992.0,51.0,637.0,69.0,490.0,208.0,14.0,0.0,155.0,297.0,2913.0,7344.0,42308.0,734.0,3401.0,727.0,6.0,0.0,3328.0,29.0,8.0,733.0,3365.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,2016,APR,28.0,867.0,10.0,135.0,-2.0,49753.0,3109.0,1732.0,26.0,8.0,1766.0,0.0,824.0,52862.0,52148.0,559.0,155.0,3210.0,49652.0,4135.0,4055.0,35.0,8.0,4098.0,37.0,0.0,0.0,37.0,0.0,49755.0,150.0,369.0,2.0,2016-04-01
San Luis Obispo,440.0,440.0,0.0,618.0,1058.0,632.0,359.0,1.0,8.0,0.0,200.0,0.0,12.0,0.0,73.0,426.0,926.0,8527.0,926.0,8527.0,0.0,0.0,47.0,637.0,27.0,0.0,0.0,331.0,1.0,0.0,27.0,332.0,-12.0,12.0,4.0,13.0,5.0,89.0,23.0,191.0,973.0,9164.0,968.0,9103.0,18434.0,0.0,66.0,5.0,50.0,9.0,4.0,0.0,11.0,49.0,694.0,924.0,8470.0,74.0,472.0,72.0,0.0,0.0,426.0,1.0,2.0,72.0,429.0,2.0,0.0,0.0,43.0,0.0,0.0,2.0,43.0,0.0,0.0,2016,APR,9.0,200.0,12.0,73.0,0.0,9453.0,684.0,358.0,1.0,0.0,359.0,0.0,214.0,10137.0,10071.0,55.0,11.0,743.0,9394.0,546.0,498.0,1.0,2.0,501.0,45.0,0.0,0.0,45.0,0.0,9453.0,17.0,94.0,2.0,2016-04-01
San Mateo,5882.0,5882.0,0.0,1170.0,7052.0,1099.0,643.0,2.0,10.0,1.0,375.0,0.0,24.0,0.0,80.0,5953.0,874.0,12953.0,896.0,13114.0,-22.0,-161.0,65.0,1616.0,24.0,0.0,0.0,587.0,22.0,10.0,24.0,619.0,-14.0,14.0,24.0,25.0,0.0,236.0,31.0,722.0,939.0,14569.0,911.0,13911.0,29313.0,50.0,629.0,27.0,476.0,220.0,25.0,1.0,182.0,31.0,722.0,908.0,13847.0,66.0,533.0,63.0,2.0,0.0,492.0,23.0,3.0,65.0,518.0,1.0,0.0,0.0,14.0,1.0,0.0,1.0,15.0,0.0,0.0,2016,APR,12.0,376.0,24.0,80.0,-183.0,13827.0,1681.0,611.0,22.0,10.0,643.0,0.0,753.0,15508.0,14822.0,503.0,183.0,753.0,14755.0,599.0,555.0,25.0,3.0,583.0,15.0,1.0,0.0,16.0,0.0,14010.0,49.0,236.0,2.0,2016-04-01
Santa Barbara,877.0,856.0,21.0,1196.0,2073.0,1201.0,822.0,0.0,10.0,0.0,327.0,0.0,28.0,0.0,52.0,872.0,2447.0,15126.0,2544.0,15037.0,-97.0,89.0,138.0,1204.0,57.0,1.0,0.0,756.0,5.0,3.0,58.0,764.0,3.0,-3.0,2.0,37.0,0.0,2.0,75.0,404.0,2585.0,16330.0,2566.0,16125.0,39967.0,18.0,160.0,17.0,148.0,4.0,69.0,2.0,57.0,173.0,1533.0,2412.0,14797.0,134.0,632.0,129.0,1.0,0.0,602.0,6.0,1.0,130.0,609.0,4.0,0.0,0.0,23.0,0.0,0.0,4.0,23.0,0.0,0.0,2016,APR,10.0,327.0,28.0,52.0,-8.0,17573.0,1342.0,813.0,6.0,3.0,822.0,0.0,479.0,18915.0,18691.0,165.0,59.0,1706.0,17209.0,766.0,731.0,7.0,1.0,739.0,27.0,0.0,0.0,27.0,0.0,17581.0,39.0,2.0,2.0,2016-04-01
Santa Clara,2848.0,2954.0,-106.0,2745.0,5593.0,2851.0,1837.0,1.0,24.0,3.0,654.0,0.0,41.0,0.0,357.0,2742.0,4746.0,45704.0,4698.0,45649.0,48.0,55.0,111.0,3538.0,114.0,3.0,0.0,1640.0,39.0,41.0,117.0,1720.0,-156.0,156.0,3.0,31.0,18.0,148.0,129.0,1483.0,4857.0,49242.0,4739.0,47651.0,103745.0,114.0,1154.0,113.0,853.0,1031.0,8.0,5.0,738.0,244.0,3145.0,4613.0,46097.0,370.0,3030.0,352.0,11.0,0.0,2708.0,55.0,12.0,363.0,2775.0,7.0,0.0,0.0,243.0,10.0,2.0,7.0,255.0,0.0,0.0,2016,APR,25.0,657.0,41.0,357.0,103.0,50450.0,3649.0,1754.0,42.0,41.0,1837.0,0.0,1612.0,54099.0,52390.0,966.0,743.0,3389.0,50710.0,3400.0,3060.0,66.0,12.0,3138.0,250.0,10.0,2.0,262.0,0.0,50347.0,34.0,166.0,2.0,2016-04-01
Santa Cruz,1226.0,1236.0,-10.0,845.0,2071.0,848.0,509.0,2.0,20.0,1.0,276.0,1.0,32.0,0.0,62.0,1223.0,1133.0,12556.0,1135.0,12505.0,-2.0,51.0,91.0,1254.0,26.0,0.0,0.0,477.0,3.0,3.0,26.0,483.0,-24.0,24.0,1.0,22.0,1.0,2.0,87.0,723.0,1224.0,13810.0,1220.0,13748.0,27410.0,4.0,60.0,4.0,51.0,0.0,12.0,0.0,11.0,121.0,1468.0,1103.0,12342.0,80.0,773.0,75.0,0.0,0.0,733.0,2.0,0.0,75.0,735.0,5.0,0.0,0.0,38.0,0.0,0.0,5.0,38.0,0.0,0.0,2016,APR,22.0,277.0,33.0,62.0,49.0,13689.0,1345.0,503.0,3.0,3.0,509.0,0.0,810.0,15034.0,14968.0,55.0,11.0,1589.0,13445.0,853.0,808.0,2.0,0.0,810.0,43.0,0.0,0.0,43.0,0.0,13640.0,23.0,3.0,2.0,2016-04-01
Shasta,287.0,292.0,-5.0,992.0,1279.0,952.0,526.0,2.0,14.0,0.0,416.0,0.0,9.0,0.0,10.0,327.0,1303.0,10895.0,1303.0,10895.0,0.0,0.0,62.0,919.0,20.0,0.0,0.0,504.0,2.0,0.0,20.0,506.0,5.0,-5.0,12.0,31.0,8.0,123.0,17.0,264.0,1365.0,11814.0,1362.0,11771.0,24816.0,3.0,32.0,3.0,28.0,17.0,0.0,0.0,15.0,62.0,966.0,1303.0,10848.0,118.0,902.0,118.0,0.0,0.0,877.0,1.0,0.0,118.0,878.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,2016,APR,16.0,416.0,9.0,10.0,0.0,12198.0,981.0,524.0,2.0,0.0,526.0,0.0,281.0,13179.0,13133.0,31.0,15.0,1028.0,12151.0,1020.0,995.0,1.0,0.0,996.0,24.0,0.0,0.0,24.0,0.0,12198.0,43.0,131.0,2.0,2016-04-01
Sierra,3.0,3.0,0.0,6.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,143.0,7.0,143.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,151.0,7.0,151.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,143.0,2.0,13.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,0.0,0.0,0.0,1.0,0.0,150.0,8.0,6.0,0.0,0.0,6.0,0.0,1.0,158.0,158.0,0.0,0.0,8.0,150.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,1.0,2.0,2016-04-01
Siskiyou,134.0,138.0,-4.0,212.0,346.0,224.0,109.0,0.0,8.0,0.0,104.0,0.0,0.0,0.0,11.0,122.0,429.0,2654.0,429.0,2654.0,0.0,0.0,10.0,231.0,4.0,0.0,0.0,105.0,0.0,0.0,4.0,105.0,-15.0,15.0,1.0,8.0,3.0,19.0,17.0,84.0,439.0,2885.0,438.0,2874.0,7003.0,1.0,10.0,1.0,8.0,4.0,0.0,0.0,3.0,32.0,222.0,407.0,2663.0,42.0,223.0,42.0,0.0,0.0,216.0,0.0,0.0,42.0,216.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2016,APR,8.0,104.0,0.0,11.0,0.0,3083.0,241.0,109.0,0.0,0.0,109.0,0.0,101.0,3324.0,3312.0,9.0,3.0,254.0,3070.0,265.0,258.0,0.0,0.0,258.0,7.0,0.0,0.0,7.0,0.0,3083.0,9.0,22.0,2.0,2016-04-01
Solano,653.0,714.0,-61.0,1307.0,1960.0,1251.0,815.0,3.0,7.0,0.0,358.0,0.0,42.0,0.0,78.0,709.0,2622.0,18458.0,2669.0,18283.0,-47.0,175.0,110.0,1590.0,78.0,1.0,0.0,714.0,16.0,6.0,79.0,736.0,-56.0,56.0,12.0,38.0,1.0,144.0,74.0,616.0,2732.0,20048.0,2713.0,19813.0,42535.0,213.0,193.0,19.0,177.0,80.0,57.0,0.0,58.0,139.0,1654.0,2593.0,18394.0,187.0,1022.0,182.0,0.0,0.0,969.0,8.0,2.0,182.0,979.0,5.0,0.0,0.0,43.0,0.0,0.0,5.0,43.0,0.0,0.0,2016,APR,10.0,358.0,42.0,78.0,128.0,21080.0,1700.0,792.0,17.0,6.0,815.0,0.0,690.0,22780.0,22526.0,196.0,58.0,1793.0,20987.0,1209.0,1151.0,8.0,2.0,1161.0,48.0,0.0,0.0,48.0,0.0,20952.0,50.0,145.0,2.0,2016-04-01
Sonoma,994.0,1067.0,-73.0,1310.0,2304.0,1382.0,813.0,0.0,112.0,0.0,509.0,0.0,95.0,0.0,60.0,922.0,1542.0,16650.0,1538.0,16554.0,4.0,96.0,44.0,1221.0,39.0,1.0,0.0,754.0,16.0,3.0,40.0,773.0,-28.0,28.0,10.0,17.0,16.0,207.0,6.0,196.0,1586.0,17871.0,1556.0,17575.0,34691.0,19.0,303.0,28.0,240.0,71.0,5.0,2.0,56.0,81.0,1380.0,1505.0,16491.0,95.0,856.0,89.0,1.0,0.0,740.0,9.0,1.0,90.0,750.0,5.0,0.0,0.0,105.0,1.0,0.0,5.0,106.0,0.0,0.0,2016,APR,112.0,509.0,95.0,60.0,100.0,18192.0,1265.0,793.0,17.0,3.0,813.0,0.0,202.0,19457.0,19131.0,268.0,58.0,1461.0,17996.0,951.0,829.0,10.0,1.0,840.0,110.0,1.0,0.0,111.0,0.0,18092.0,27.0,223.0,2.0,2016-04-01
Stanislaus,626.0,647.0,-21.0,2904.0,3530.0,2852.0,1869.0,2.0,17.0,2.0,852.0,0.0,5.0,0.0,129.0,678.0,5587.0,34516.0,5588.0,34516.0,-1.0,0.0,242.0,2750.0,91.0,2.0,0.0,1762.0,9.0,5.0,93.0,1776.0,-38.0,38.0,17.0,61.0,47.0,295.0,123.0,580.0,5829.0,37266.0,5798.0,37053.0,89977.0,17.0,217.0,30.0,174.0,47.0,3.0,1.0,39.0,308.0,2747.0,5521.0,34519.0,546.0,2935.0,542.0,2.0,0.0,2884.0,13.0,2.0,544.0,2899.0,2.0,0.0,0.0,34.0,2.0,0.0,2.0,36.0,0.0,0.0,2016,APR,19.0,854.0,5.0,129.0,-1.0,40103.0,2992.0,1853.0,11.0,5.0,1869.0,0.0,703.0,43095.0,42851.0,204.0,40.0,3055.0,40040.0,3481.0,3426.0,15.0,2.0,3443.0,36.0,2.0,0.0,38.0,0.0,40104.0,78.0,342.0,2.0,2016-04-01
Sutter,129.0,137.0,-8.0,404.0,533.0,399.0,215.0,1.0,8.0,0.0,152.0,0.0,3.0,0.0,32.0,134.0,740.0,4737.0,740.0,4737.0,0.0,0.0,34.0,445.0,21.0,0.0,0.0,188.0,2.0,4.0,21.0,194.0,-24.0,24.0,8.0,31.0,6.0,37.0,23.0,159.0,774.0,5182.0,759.0,5111.0,13518.0,4.0,76.0,15.0,53.0,17.0,4.0,0.0,18.0,40.0,421.0,734.0,4761.0,87.0,398.0,84.0,2.0,0.0,380.0,4.0,2.0,86.0,386.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,2016,APR,9.0,152.0,3.0,32.0,0.0,5477.0,479.0,209.0,2.0,4.0,215.0,0.0,182.0,5956.0,5870.0,68.0,18.0,461.0,5495.0,485.0,464.0,6.0,2.0,472.0,13.0,0.0,0.0,13.0,0.0,5477.0,39.0,43.0,2.0,2016-04-01
Tehama,121.0,126.0,-5.0,363.0,484.0,372.0,220.0,1.0,4.0,0.0,125.0,0.0,4.0,0.0,27.0,112.0,538.0,3871.0,538.0,3871.0,0.0,0.0,20.0,338.0,7.0,0.0,0.0,209.0,4.0,0.0,7.0,213.0,-1.0,1.0,5.0,16.0,0.0,21.0,9.0,87.0,558.0,4209.0,558.0,4176.0,10299.0,0.0,42.0,0.0,30.0,3.0,0.0,0.0,3.0,25.0,382.0,533.0,3827.0,55.0,340.0,55.0,0.0,0.0,333.0,1.0,0.0,55.0,334.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2016,APR,5.0,125.0,4.0,27.0,0.0,4409.0,358.0,216.0,4.0,0.0,220.0,0.0,96.0,4767.0,4734.0,30.0,3.0,407.0,4360.0,395.0,388.0,1.0,0.0,389.0,6.0,0.0,0.0,6.0,0.0,4409.0,21.0,21.0,2.0,2016-04-01
Trinity,13.0,13.0,0.0,82.0,95.0,75.0,59.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,20.0,67.0,862.0,67.0,862.0,0.0,0.0,3.0,90.0,1.0,0.0,0.0,58.0,0.0,0.0,1.0,58.0,1.0,-1.0,0.0,6.0,1.0,15.0,0.0,12.0,70.0,952.0,70.0,952.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,66.0,861.0,8.0,63.0,8.0,0.0,0.0,61.0,0.0,0.0,8.0,61.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,APR,1.0,15.0,0.0,1.0,0.0,929.0,93.0,59.0,0.0,0.0,59.0,0.0,12.0,1022.0,1022.0,0.0,0.0,95.0,927.0,71.0,69.0,0.0,0.0,69.0,2.0,0.0,0.0,2.0,0.0,929.0,6.0,16.0,2.0,2016-04-01
Tulare,6434.0,6434.0,0.0,2219.0,8653.0,2289.0,1775.0,3.0,14.0,1.0,457.0,0.0,24.0,0.0,56.0,6364.0,8300.0,44892.0,7822.0,43759.0,478.0,1133.0,303.0,3078.0,181.0,1.0,0.0,1549.0,31.0,13.0,182.0,1593.0,1.0,-1.0,12.0,32.0,68.0,416.0,40.0,1038.0,8603.0,47970.0,8534.0,46923.0,126364.0,289.0,1037.0,67.0,839.0,256.0,10.0,2.0,208.0,461.0,3502.0,8142.0,44468.0,539.0,2334.0,532.0,1.0,0.0,2212.0,34.0,7.0,533.0,2253.0,6.0,0.0,0.0,77.0,4.0,0.0,6.0,81.0,0.0,0.0,2016,APR,17.0,458.0,24.0,56.0,1611.0,53192.0,3381.0,1730.0,32.0,13.0,1775.0,0.0,1078.0,56573.0,55457.0,906.0,210.0,3963.0,52610.0,2873.0,2744.0,35.0,7.0,2786.0,83.0,4.0,0.0,87.0,0.0,51581.0,44.0,484.0,2.0,2016-04-01
Tuolumne,76.0,80.0,-4.0,228.0,304.0,209.0,125.0,0.0,2.0,0.0,73.0,0.0,2.0,0.0,11.0,95.0,298.0,2668.0,298.0,2668.0,0.0,0.0,10.0,240.0,6.0,0.0,0.0,119.0,0.0,0.0,6.0,119.0,-6.0,6.0,3.0,13.0,3.0,39.0,4.0,63.0,308.0,2908.0,307.0,2898.0,5559.0,2.0,8.0,1.0,7.0,5.0,0.0,0.0,3.0,25.0,224.0,283.0,2684.0,33.0,231.0,33.0,0.0,0.0,228.0,0.0,0.0,33.0,228.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2016,APR,2.0,73.0,2.0,11.0,0.0,2966.0,250.0,125.0,0.0,0.0,125.0,0.0,67.0,3216.0,3205.0,8.0,3.0,249.0,2967.0,264.0,261.0,0.0,0.0,261.0,3.0,0.0,0.0,3.0,0.0,2966.0,16.0,42.0,2.0,2016-04-01
Ventura,4261.0,4261.0,0.0,2300.0,6561.0,2257.0,1602.0,0.0,21.0,0.0,570.0,0.0,46.0,0.0,85.0,4304.0,2949.0,32273.0,3014.0,33857.0,-65.0,-1584.0,132.0,2561.0,53.0,1.0,0.0,1525.0,14.0,9.0,54.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1013.0,3081.0,34834.0,3059.0,34299.0,76874.0,50.0,419.0,22.0,341.0,250.0,0.0,0.0,194.0,141.0,2758.0,2940.0,32076.0,185.0,1232.0,179.0,2.0,0.0,1158.0,16.0,6.0,181.0,1180.0,4.0,0.0,0.0,49.0,2.0,1.0,4.0,52.0,0.0,0.0,2016,APR,21.0,570.0,46.0,85.0,-1649.0,35222.0,2693.0,1578.0,15.0,9.0,1602.0,0.0,1091.0,37915.0,37358.0,363.0,194.0,2899.0,35016.0,1417.0,1337.0,18.0,6.0,1361.0,53.0,2.0,1.0,56.0,0.0,36871.0,0.0,0.0,2.0,2016-04-01
Yolo,311.0,311.0,0.0,645.0,956.0,636.0,434.0,5.0,8.0,0.0,166.0,0.0,8.0,0.0,36.0,320.0,976.0,9124.0,984.0,9054.0,-8.0,70.0,57.0,735.0,33.0,1.0,0.0,391.0,4.0,5.0,34.0,400.0,-45.0,45.0,9.0,13.0,1.0,2.0,58.0,275.0,1033.0,9859.0,975.0,9633.0,20896.0,19.0,310.0,57.0,161.0,93.0,0.0,1.0,65.0,53.0,858.0,980.0,9001.0,70.0,560.0,67.0,2.0,0.0,475.0,7.0,0.0,69.0,482.0,1.0,0.0,0.0,77.0,0.0,1.0,1.0,78.0,0.0,0.0,2016,APR,13.0,166.0,8.0,36.0,62.0,10100.0,792.0,424.0,5.0,5.0,434.0,0.0,333.0,10892.0,10608.0,218.0,66.0,911.0,9981.0,630.0,542.0,9.0,0.0,551.0,78.0,0.0,1.0,79.0,0.0,10038.0,22.0,3.0,2.0,2016-04-01
